mpo,name,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""26197302""","""West Michigan Shoreline Regional Development Commission""","""Grand Rapids-Wyoming, MI,Muskegon, MI""",173.91,226113.50,86094.91,399447.74,56,66,49,27,34,23,30,32,26,9.47,9.62,1.88,2,2,22917,20370,23683,1,1,1,13462,11807,14010,10209,8913,10649,3244,2884,3352,10,11,9,13,14,12,1.4,2.5,0.59,0.22,6892,76,7928,86,51,23,2785,1019,1049,585,76,24
"""26197401""","""Southeast Michigan COG""","""Adrian, MI,Ann Arbor, MI,Detroit-Warren-Dearborn, MI,Flint, MI,Jackson, MI,Lansing-East Lansing, MI,Monroe, MI,Owosso, MI,Toledo, OH""",4000.27,4709960.70,1825472.18,2878764.20,52,62,52,29,36,29,23,26,23,8.37,19.72,1.72,2,2,20328,17992,20832,3,3,3,12332,10948,12555,9413,8360,9565,2877,2547,2949,42,42,42,42,42,42,2.0,6.8,1.68,0.63,22175,70,25616,88,26,45,2491,1284,1312,766,68,32
"""26197402""","""Southwest Michigan Planning Commission""","""Elkhart-Goshen, IN,Kalamazoo-Portage, MI,Michigan City-La Porte, IN,Niles-Benton Harbor, MI,South Bend-Mishawaka, IN-MI""",108.40,128334.05,51440.79,224668.58,57,66,49,27,34,23,29,32,26,9.40,7.59,1.84,2,2,22859,20391,23957,0,0,0,13262,11564,13932,10022,8673,10537,3235,2887,3391,4,4,5,4,3,4,1.7,3.0,0.90,0.23,5184,76,5634,85,51,25,2589,1027,1103,592,71,29
"""26197403""","""Battle Creek Area Transportation Study""","""Battle Creek, MI,Grand Rapids-Wyoming, MI,Kalamazoo-Portage, MI""",76.00,93257.66,37100.03,136717.63,57,67,47,28,35,22,29,32,25,8.98,9.54,1.74,2,2,21609,19320,22871,1,2,1,12517,10815,13379,9445,8065,10129,3058,2735,3237,14,15,13,19,20,18,1.9,4.3,1.21,0.27,7150,74,8337,86,48,26,2757,986,1009,616,67,33
"""26197404""","""Bay City Area Transportation Study""","""Bay City, MI,Saginaw, MI""",74.47,84101.08,34744.65,104399.38,53,62,47,26,33,22,27,29,25,8.91,13.51,1.74,2,2,21543,19340,22767,2,2,2,12516,10702,13342,9451,7945,10104,3049,2738,3222,17,19,16,13,15,13,1.7,4.7,1.04,0.33,8532,75,7462,85,41,31,2646,992,1068,532,75,25
"""26197900""","""Kalamazoo Area Transportation Study""","""Battle Creek, MI,Grand Rapids-Wyoming, MI,Holland, MI,Kalamazoo-Portage, MI,Sturgis, MI""",207.00,283273.98,110084.99,448287.17,55,64,49,28,35,24,28,30,25,9.21,12.56,1.82,2,2,22102,19697,22697,1,1,1,13074,11308,13482,9924,8496,10248,3128,2789,3212,22,23,22,21,23,22,1.3,3.1,0.83,0.25,9555,66,12341,87,54,19,2893,1089,1120,597,66,34
"""26199000""","""Grand Valley Metropolitan Council""","""Grand Rapids-Wyoming, MI,Holland, MI,Ionia, MI,Muskegon, MI""",431.03,716952.31,264229.79,633992.32,51,60,50,26,32,26,25,28,24,9.24,15.73,1.86,2,2,22083,19558,21795,2,2,2,13286,11909,13144,10115,9098,10013,3126,2768,3085,46,43,46,55,51,56,1.7,4.4,1.07,0.42,14161,66,22741,89,42,30,2577,1158,1208,673,70,30
"""26199100""","""Macatawa Area Coordinating Council""","""Grand Rapids-Wyoming, MI,Holland, MI""",74.67,121265.12,43087.19,133458.58,51,61,51,25,32,25,26,29,26,9.80,11.17,1.95,2,2,23709,21026,23443,0,0,0,13950,12549,13820,10589,9569,10496,3356,2976,3318,6,5,6,7,6,7,2.2,2.0,1.14,0.32,7253,66,12234,88,43,28,2351,1139,1178,684,74,26
"""26201300""","""Midland Area Transportation Study""","""Alma, MI,Bay City, MI,Midland, MI,Mount Pleasant, MI,Saginaw, MI""",70.00,90777.67,36403.38,352800.09,51,61,51,26,32,25,26,29,26,9.71,8.46,1.90,2,2,23302,20732,24292,0,0,0,13640,12323,14071,10342,9388,10633,3298,2934,3438,0,0,0,0,0,0,1.0,4.4,0.38,0.10,5294,75,6768,84,114,11,3741,1135,1187,548,76,24
"""27197000""","""St. Cloud Area Planning Organization""","""Minneapolis-St. Paul-Bloomington, MN-WI,St. Cloud, MN""",82.18,131798.85,49845.90,226280.41,47,55,48,24,30,25,23,26,24,9.11,13.27,1.81,2,2,22017,19676,21859,2,2,2,12997,11594,12796,9862,8791,9681,3111,2780,3089,24,23,26,31,29,34,1.6,5.5,1.06,0.22,7957,63,14347,86,44,26,2922,1116,1216,696,62,38
"""27197200""","""Rochester-Olmsted COG""","""Austin, MN,Red Wing, MN,Rochester, MN,Winona, MN""",111.76,149809.18,58347.37,420710.93,46,54,54,25,31,30,21,23,24,9.39,14.22,1.88,2,2,22538,20037,22289,1,1,2,13925,11980,13063,10729,9141,9903,3186,2831,3149,10,8,11,8,6,8,1.0,6.1,0.71,0.14,8921,67,18992,86,45,22,3224,1335,1391,770,74,26
"""27197300""","""Metropolitan Council""","""Faribault-Northfield, MN,Hutchinson, MN,Minneapolis-St. Paul-Bloomington, MN-WI,Red Wing, MN""",2103.55,3002831.90,1167181.89,1821782.71,45,53,56,26,33,33,19,20,23,8.50,21.98,1.77,2,2,20367,17940,19914,5,5,6,13108,11220,12131,10129,8592,9214,2879,2535,2814,100,93,103,89,82,91,2.1,7.3,1.71,0.64,23332,59,39848,89,24,51,2451,1495,1600,846,69,31
"""27197500""","""Duluth-Superior Metropolitan Interstate Council""","""Duluth, MN-WI""",121.98,127664.89,52471.79,110100.25,49,57,46,26,32,24,23,25,22,8.34,17.68,1.55,1,2,19696,17654,20937,4,4,4,11287,9633,12006,8460,7095,9002,2784,2496,2959,42,42,45,47,46,49,2.7,8.1,1.95,0.48,6579,64,11887,83,29,41,2479,1057,1120,665,61,39
"""27201300""","""Mankato / North Mankato Area Planning Organization""","""Mankato-North Mankato, MN,Minneapolis-St. Paul-Bloomington, MN-WI""",37.89,61909.40,24282.13,81909.86,49,59,49,25,31,25,24,27,24,9.41,16.62,1.81,2,2,22552,19990,22558,0,0,0,13042,11755,12938,9854,8930,9748,3186,2824,3187,1,1,2,1,0,2,2.1,4.5,2.25,0.30,8113,56,12739,87,27,30,2445,1105,1187,800,62,38
"""28197300""","""Gulf Regional Planning Commission""","""Gulfport-Biloxi-Pascagoula, MS,Mobile, AL,Picayune, MS""",266.40,382103.05,144514.64,1132595.07,57,67,48,29,36,24,29,31,25,9.34,7.58,1.80,2,2,22818,20452,23316,1,1,1,12805,11127,13256,9807,8438,10194,2988,2679,3053,10,10,10,10,10,10,2.1,3.6,0.49,0.13,4466,69,4877,83,77,17,3905,1072,1103,739,64,36
"""28197500""","""Central Mississippi Planning & Development District""","""Jackson, MS""",305.58,471653.87,171997.36,985670.58,57,66,48,29,36,24,28,31,25,9.50,9.69,1.82,2,2,23076,20620,23246,1,1,1,12929,11224,13206,9900,8516,10155,3022,2701,3044,7,8,7,8,8,8,1.9,4.6,1.32,0.17,7065,72,10890,86,61,21,3306,1087,1056,703,66,34
"""28198200""","""Hattiesburg-Petal-Forrest-Lamar MPO""","""Hattiesburg, MS,Laurel, MS""",64.39,111366.39,41130.66,237510.53,59,69,47,29,36,23,30,33,24,9.32,6.85,1.77,2,2,22625,20325,22960,1,1,1,12585,10937,13012,9621,8273,10004,2963,2662,3007,1,1,1,3,3,3,2.6,3.8,0.81,0.17,5289,65,7508,85,60,29,2444,1018,1020,772,56,44
"""29197101""","""Ozarks Transportation Organization""","""Branson, MO,Springfield, MO""",174.95,312090.44,127949.28,269047.86,54,63,45,26,33,21,28,30,24,8.61,12.52,1.68,2,2,20721,18588,21687,1,2,1,12077,10407,12775,9127,7756,9688,2933,2632,3069,17,19,17,25,28,25,3.0,5.2,1.90,0.48,11466,71,17790,87,20,66,1636,943,995,730,59,41
"""29197102""","""St. Joseph Area Transportation Study Organization""","""St. Joseph, MO-KS""",75.11,95240.83,35501.05,148695.43,51,59,45,25,31,21,27,29,24,8.99,12.36,1.74,2,2,21480,19259,21822,2,2,2,12550,10778,12856,9495,8036,9753,3040,2727,3089,15,16,15,21,22,21,2.5,5.5,1.26,0.24,7041,73,9577,85,24,51,2144,965,1026,702,64,36
"""29197300""","""East-West Gateway Council of Government""","""Farmington, MO,St. Louis, MO-IL""",1824.05,2585333.97,1024345.04,2859947.65,50,60,52,27,34,28,23,25,24,8.65,18.05,1.76,2,2,20814,18491,21154,3,3,4,12576,11217,12713,9569,8539,9656,2946,2617,2994,61,60,63,55,54,57,1.9,6.1,1.28,0.36,17074,70,22603,87,27,39,2466,1257,1328,731,69,31
"""29197401""","""Mid-America Regional Council""","""Atchison, KS,Kansas City, MO-KS,Lawrence, KS,Ottawa, KS,St. Joseph, MO-KS,Topeka, KS,Warrensburg, MO""",1434.94,1943854.02,755531.96,2420619.46,49,58,52,27,33,28,22,25,24,9.03,16.62,1.79,2,2,21672,19297,21716,2,2,2,12835,11483,12765,9745,8730,9669,3067,2731,3074,22,21,23,28,28,29,1.7,6.1,1.17,0.31,13088,70,18470,87,29,31,2685,1277,1352,775,65,35
"""29197402""","""Columbia Area Transportation Study Organization""","""Columbia, MO""",69.43,137070.90,53583.87,115653.85,51,59,47,26,33,24,25,26,23,8.73,11.87,1.71,2,2,21030,18881,21311,1,1,1,12298,10569,12465,9289,7862,9411,2977,2673,3016,32,34,38,30,31,35,3.4,4.8,2.83,0.46,9079,56,16098,88,26,56,2153,1098,1167,816,50,50
"""29198200""","""Joplin Area Transportation Study Organization""","""Joplin, MO""",65.60,81210.09,32879.66,69892.60,56,65,44,26,32,20,30,32,24,8.92,10.57,1.73,2,2,22209,19951,22689,0,0,0,12582,10894,13055,9435,8065,9840,3143,2825,3211,4,5,4,3,3,3,3.5,5.2,1.67,0.47,6981,76,10631,86,22,63,1431,913,948,702,61,39
"""29200300""","""Capital Area MPO (MO)""","""Columbia, MO,Jefferson City, MO""",50.31,71608.54,27864.20,120132.63,48,57,46,23,28,22,25,29,25,9.42,7.80,1.79,2,2,22700,20294,23282,1,1,1,13001,11709,13312,9766,8815,9994,3213,2872,3295,21,21,23,34,34,36,2.1,5.6,0.96,0.23,4946,69,9761,85,58,25,2512,970,1072,543,65,35
"""29201300""","""Southeast Metropolitan Planning Organization (SEMPO)""","""Cape Girardeau, MO-IL,Sikeston, MO""",41.70,59782.43,23149.73,73812.12,55,64,45,26,33,21,29,32,24,9.29,12.64,1.74,2,2,22351,20004,22964,0,0,0,12630,10976,13130,9467,8143,9879,3164,2832,3250,0,0,1,0,0,1,3.2,4.1,1.52,0.31,5725,68,9094,86,23,52,1757,942,1013,699,60,40
"""30196400""","""Yellowstone County Planning Board""","""Billings, MT""",93.29,128584.13,51614.73,140845.42,50,59,49,26,33,26,24,26,23,8.80,18.73,1.72,2,2,21317,19061,21641,2,2,2,12473,11073,12646,9355,8283,9480,3106,2777,3153,12,12,13,15,16,17,2.1,6.6,1.33,0.37,9552,63,14851,86,25,30,3388,1146,1198,736,65,35
"""30197100""","""Great Falls Planning and Community Development Department""","""Great Falls, MT""",60.62,68855.45,28628.11,58551.39,53,62,46,26,33,22,27,29,24,8.70,18.51,1.67,2,2,20980,18690,21995,0,0,0,12176,10529,12766,9114,7800,9554,3057,2724,3205,5,5,8,4,4,7,2.6,5.4,1.84,0.49,8776,64,10688,86,19,42,2961,989,951,643,60,40
"""30198200""","""Missoula Metropolitan Planning Organization""","""Missoula, MT""",63.45,93801.61,39349.65,166200.04,55,64,48,29,36,25,26,28,23,8.26,16.36,1.66,1,2,20043,17937,20818,3,3,3,11986,10300,12486,9037,7657,9421,2920,2615,3033,29,28,32,46,45,51,1.6,4.8,1.11,0.24,9303,56,14186,87,32,19,3430,1122,1239,745,54,46
"""31197300""","""Lincoln Area MPO""","""Beatrice, NE,Lincoln, NE,Omaha-Council Bluffs, NE-IA""",201.01,298095.83,117672.39,536237.06,49,58,47,25,32,25,23,26,22,8.50,22.36,1.70,2,2,20285,17887,20360,3,2,3,12142,10870,12110,9232,8304,9183,2871,2532,2882,40,34,45,44,38,50,1.0,7.4,0.96,0.22,16313,60,24174,88,26,18,3365,1108,1209,696,59,41
"""31197400""","""Metropolitan Area Planning Agency""","""Fremont, NE,Omaha-Council Bluffs, NE-IA""",710.15,783719.49,300799.06,479845.49,47,56,50,25,32,27,22,24,23,8.75,22.07,1.78,2,2,21011,18625,20655,3,3,3,12699,11333,12402,9682,8656,9432,2974,2636,2923,44,41,46,37,35,39,2.5,6.5,2.00,0.63,17254,70,26109,89,16,58,2209,1228,1256,747,64,36
"""31201300""","""Grand Island Area Metropolitan Planning Organization""","""Grand Island, NE""",41.31,52958.21,19750.57,75806.82,49,58,45,23,29,22,25,29,24,9.31,16.82,1.79,2,2,22149,19800,21797,0,0,0,12878,11575,12710,9740,8768,9621,3135,2802,3085,4,5,5,3,4,4,2.7,4.9,2.10,0.26,7563,68,11286,87,11,56,1768,983,1101,602,60,40
"""32197900""","""Regional Transportation Commission of Washoe County""","""Carson City, NV,Fallon, NV,Fernley, NV,Reno, NV,Susanville, CA,Winnemucca, NV""",298.42,426404.43,162480.22,4018585.83,53,64,53,29,37,29,24,27,24,8.66,22.50,1.74,2,2,20863,18521,20947,3,2,3,12879,11526,12920,9481,8506,9507,3345,2970,3359,52,50,54,60,57,62,0.3,5.2,1.38,0.04,14330,61,20066,87,36,4,7749,1296,1268,994,56,44
"""32198300""","""Regional Transportation Commission of Southern Nevada""","""Lake Havasu City-Kingman, AZ,Las Vegas-Henderson-Paradise, NV,Pahrump, NV,Riverside-San Bernardino-Ontario, CA""",1295.08,2038889.82,725815.68,5071747.05,54,64,51,30,37,28,24,27,23,8.03,32.82,1.70,2,2,19629,17437,19178,5,5,5,12567,11177,12370,9252,8215,9128,3148,2796,3075,167,166,166,126,125,126,1.6,6.2,1.33,0.14,27993,61,35960,89,31,9,5761,1273,1227,1108,53,47
"""32199800""","""Tahoe MPO""","""Carson City, NV,Gardnerville Ranchos, NV,Reno, NV,Sacramento--Roseville--Arden-Arcade, CA""",72.58,52985.97,21603.59,201739.52,58,69,62,34,42,36,25,28,26,8.97,9.13,1.86,2,2,22559,20190,22692,2,2,2,14630,12879,14273,10483,9166,10108,4119,3687,4138,28,25,27,21,19,21,1.9,2.4,1.02,0.11,3060,65,3179,83,49,19,2668,1627,1626,1045,57,43
"""32200300""","""Carson Area Metropolitan Planning Organization""","""Carson City, NV,Fernley, NV,Gardnerville Ranchos, NV,Reno, NV""",53.10,77880.41,30480.87,157653.68,57,67,53,30,38,28,26,29,25,8.99,16.61,1.75,2,2,21493,19090,22691,1,1,1,12987,11356,13642,9534,8288,9997,3447,3062,3639,6,6,7,6,6,7,1.3,3.9,1.34,0.19,6876,64,7806,85,42,21,2483,1254,1312,949,62,38
"""33197200""","""Rockingham Planning Commission""","""Boston-Cambridge-Newton, MA-NH,Manchester-Nashua, NH""",117.00,180627.81,73589.89,219042.83,50,60,68,31,38,43,20,22,25,9.85,8.01,1.99,2,2,24036,21185,23545,1,0,1,14876,13419,13705,11354,10320,10258,3508,3092,3435,14,7,12,2,1,2,2.4,5.1,0.84,0.34,6722,65,9546,86,47,32,2026,1920,2097,987,76,24
"""33197301""","""Southern New Hampshire Planning Commission""","""Boston-Cambridge-Newton, MA-NH,Concord, NH,Manchester-Nashua, NH""",183.84,279273.69,106697.91,343138.41,48,57,62,29,36,38,19,21,24,9.36,16.04,1.88,2,2,22305,19613,21869,2,1,2,14003,12281,12929,10722,9400,9713,3255,2862,3191,25,19,25,12,9,12,1.5,6.6,0.79,0.31,12213,57,17492,87,54,27,2515,1725,1866,891,67,33
"""33197302""","""Nashua Regional Planning Commission""","""Boston-Cambridge-Newton, MA-NH,Manchester-Nashua, NH""",128.00,207578.48,78403.97,217889.15,51,60,65,31,38,40,20,22,24,9.68,13.15,1.90,2,2,22743,19994,22299,1,1,1,14190,12277,13129,10848,9342,9852,3319,2917,3253,23,18,23,12,9,12,1.6,6.4,0.87,0.36,10908,61,15174,87,48,33,2437,1818,1899,963,71,29
"""33198200""","""Strafford Regional Planning Commission""","""Boston-Cambridge-Newton, MA-NH,Concord, NH,Laconia, NH,Portland-South Portland, ME""",90.95,149087.27,56924.33,331690.59,45,54,60,25,32,35,20,22,25,9.50,7.70,1.94,2,2,23389,20743,23042,2,1,2,14514,13056,13450,11072,10009,10061,3414,3027,3362,28,20,27,19,14,18,1.7,4.7,0.75,0.17,5179,57,5892,84,69,20,2773,1561,1758,921,67,33
"""34198200""","""North Jersey Transportation Planning Authority""","""Allentown-Bethlehem-Easton, PA-NJ,Atlantic City-Hammonton, NJ,New York-Newark-Jersey City, NY-NJ-PA,Philadelphia-Camden-Wilmington, PA-NJ-DE-MD,Trenton, NJ""",4790.67,6687222.05,2386615.75,2665621.98,56,66,68,38,47,47,18,19,21,7.42,31.05,1.65,1,2,18090,15640,17352,11,11,11,12168,10383,11151,9415,7997,8510,2672,2309,2562,81,77,79,50,48,49,2.7,8.2,2.35,0.90,51074,52,73780,90,18,61,1971,2109,2340,1028,62,38
"""34199300""","""South Jersey Transportation Planning Organization""","""Atlantic City-Hammonton, NJ,Ocean City, NJ,Philadelphia-Camden-Wilmington, PA-NJ-DE-MD,Vineland-Bridgeton, NJ""",419.42,591867.08,216275.10,1037786.00,60,71,61,35,44,36,24,27,25,9.08,12.88,1.83,2,2,22073,19576,22248,2,2,2,13337,11779,13341,10041,8855,10018,3259,2891,3285,37,34,38,32,29,32,1.9,4.2,1.16,0.21,7487,64,9862,86,39,24,2720,1613,1764,893,69,31
"""35197200""","""Mid-Region COG""","""Albuquerque, NM,Grants, NM,Santa Fe, NM""",550.34,877091.66,334852.87,1972610.79,54,63,49,29,36,26,25,27,23,8.52,21.45,1.73,2,2,20595,18358,21032,3,3,3,12123,10355,12457,9396,7921,9673,2697,2405,2754,30,30,30,72,74,71,1.4,5.3,1.11,0.17,16934,67,21440,87,37,16,4049,1176,1191,850,66,34
"""35198201""","""Mesilla Valley MPO""","""Las Cruces, NM""",100.67,156012.07,58099.17,450977.90,61,72,46,31,39,22,31,35,24,8.69,12.05,1.77,2,2,22037,19669,22118,1,1,1,12061,10814,12970,9151,8212,10052,2887,2577,2896,24,26,22,34,37,31,2.0,2.2,0.87,0.13,8031,59,9567,86,35,21,3684,999,1030,707,63,37
"""35198202""","""Santa Fe MPO""","""Santa Fe, NM""",77.43,115509.17,48706.39,272559.27,54,65,56,32,39,32,23,25,24,8.64,13.90,1.76,2,2,20961,18635,22159,3,2,3,12321,11038,12861,9556,8579,9938,2745,2440,2902,20,19,21,44,42,47,1.4,4.0,0.65,0.18,7828,63,10562,86,51,21,3343,1429,1475,1025,66,34
"""35200300""","""Farmington MPO""","""Farmington, NM""",64.77,88874.70,29955.51,193551.30,54,63,48,27,34,24,28,30,25,9.79,7.00,1.92,2,2,24422,21757,23385,1,1,1,13658,11823,13372,10454,8968,10304,3198,2850,3062,6,5,5,10,8,9,3.2,2.0,1.01,0.15,3527,57,5884,84,39,30,2220,1090,1065,652,72,28
"""36196500""","""Syracuse Metropolitan Transportation Council""","""Auburn, NY,Cortland, NY,Syracuse, NY""",385.11,475418.25,187462.73,508248.52,50,59,50,27,34,27,23,26,24,8.54,17.54,1.70,2,2,20545,18303,21172,3,3,3,12449,11074,12780,9268,8239,9502,3174,2828,3271,8,8,8,7,7,8,1.7,6.7,1.43,0.37,13872,64,22489,87,38,27,2778,1200,1253,643,65,35
"""36197200""","""Herkimer-Oneida Counties Transportation Study""","""Amsterdam, NY,Gloversville, NY,Ogdensburg-Massena, NY,Oneonta, NY,Syracuse, NY,Utica-Rome, NY""",248.04,297642.12,116990.02,1679346.22,53,62,48,27,33,24,27,29,25,8.82,11.79,1.73,2,2,21256,18870,22439,2,2,2,12726,11020,13395,9429,8091,9914,3284,2916,3467,14,13,14,13,13,14,1.1,5.8,0.32,0.07,6892,63,8811,84,68,7,4112,1057,1136,662,67,33
"""36197300""","""Capital District Transportation Committee""","""Albany-Schenectady-Troy, NY,Amsterdam, NY,Bennington, VT,Glens Falls, NY,Gloversville, NY,Hudson, NY,Pittsfield, MA""",628.98,830839.30,327597.54,1374595.71,48,56,54,27,34,31,21,23,23,8.59,17.53,1.73,2,2,20656,18215,20974,4,3,4,13143,11312,12641,9899,8451,9344,3192,2814,3240,52,48,56,51,46,55,1.6,7.1,0.86,0.24,12751,58,20191,86,40,21,2766,1397,1505,801,64,36
"""36197401""","""Greater Buffalo-Niagara Regional Transportation Council""","""Batavia, NY,Buffalo-Cheektowaga-Niagara Falls, NY,Jamestown-Dunkirk-Fredonia, NY,Olean, NY,Rochester, NY""",952.31,1135047.41,470393.53,1001055.31,50,59,48,26,32,25,24,26,23,8.13,22.79,1.65,1,2,19522,17267,20555,5,4,5,12096,10769,12656,8971,7994,9368,3016,2667,3175,109,107,113,77,76,80,1.6,6.9,1.13,0.47,20124,61,24572,87,41,24,3182,1101,1161,625,66,34
"""36197402""","""Binghamton Metropolitan Transportation Study""","""Binghamton, NY,Ithaca, NY,Sayre, PA""",224.01,219550.28,87924.73,487010.30,51,60,48,26,32,23,26,28,25,8.59,15.11,1.73,2,2,20968,18613,22115,2,2,2,12645,10921,13293,9399,8037,9869,3234,2872,3411,12,12,13,17,16,17,1.6,5.5,0.66,0.18,9401,64,12846,86,63,17,3255,1048,1109,543,67,33
"""36197500""","""Elmira-Chemung Transportation Council""","""Binghamton, NY,Corning, NY,Elmira, NY,Ithaca, NY,Sayre, PA""",87.00,88265.06,35166.33,260723.50,50,59,48,24,30,23,26,29,25,8.85,11.57,1.76,2,2,21589,19122,23145,0,0,0,12931,11693,13668,9596,8739,10092,3335,2954,3576,0,0,0,0,0,0,1.2,5.3,0.90,0.13,6711,68,8006,85,59,12,3066,1011,1053,629,69,31
"""36197700""","""Genesee Transportation Council""","""Batavia, NY,Rochester, NY""",690.31,884754.71,354349.08,827901.41,52,62,52,28,35,27,24,27,24,8.61,18.13,1.73,2,2,20601,18297,21343,3,3,3,12664,11317,13051,9412,8420,9682,3183,2827,3297,70,71,71,49,50,50,2.0,6.0,1.57,0.43,17041,65,23027,87,42,25,2700,1233,1291,661,66,34
"""36198201""","""New York Metropolitan Transportation Council""","""Bridgeport-Stamford-Norwalk, CT,New York-Newark-Jersey City, NY-NJ-PA""",9390.62,12661735.90,4519474.34,1490097.49,47,57,58,35,43,43,13,14,15,4.09,41.01,1.03,1,1,9910,8114,9348,43,41,42,8577,7421,7838,5895,5052,5263,1497,1228,1412,1185,1141,1162,817,787,802,3.7,9.2,5.12,3.03,156232,28,237392,92,8,115,1639,1948,1804,1225,45,55
"""36198202""","""Orange County Transportation Council""","""Kingston, NY,New York-Newark-Jersey City, NY-NJ-PA""",275.99,375367.22,125259.73,519418.00,56,66,68,34,43,43,22,24,25,9.78,13.24,1.92,2,2,23524,20743,22690,1,0,1,14580,12690,13456,10944,9485,9951,3636,3205,3505,0,0,0,0,0,0,2.4,5.8,1.11,0.24,9492,62,11117,86,41,28,2242,1931,2027,974,69,31
"""36198203""","""Poughkeepsie-Dutchess County Transportation Council""","""Bridgeport-Stamford-Norwalk, CT,Hudson, NY,New York-Newark-Jersey City, NY-NJ-PA,Pittsfield, MA,Torrington, CT""",248.00,296928.13,106771.16,509219.53,56,66,68,34,43,43,22,24,25,9.42,10.54,1.94,2,2,23533,20879,22740,2,2,2,14817,12841,13670,11093,9541,10077,3637,3225,3513,87,75,81,14,12,13,2.0,5.2,0.84,0.21,8856,64,10562,86,61,24,2644,1912,2026,894,69,31
"""36198204""","""Adirondack/Glens Falls Transportation Council""","""Albany-Schenectady-Troy, NY,Bennington, VT,Glens Falls, NY,Rutland, VT""",101.00,142942.89,56993.99,1113637.60,53,63,54,27,34,28,26,29,27,9.66,7.03,1.93,2,2,23214,20683,23996,1,0,1,14149,12782,14403,10559,9584,10692,3586,3195,3707,3,3,4,4,3,4,0.9,3.3,0.34,0.05,4477,70,6549,84,116,8,3945,1244,1381,777,72,28
"""36199200""","""Ithaca-Tompkins County Transportation Council""","""Auburn, NY,Binghamton, NY,Cortland, NY,Elmira, NY,Ithaca, NY,Seneca Falls, NY""",64.00,103851.12,38458.28,303816.63,54,65,54,30,38,30,24,27,25,8.47,9.60,1.72,2,2,21008,18808,22206,2,2,2,12647,11348,13259,9367,8408,9792,3245,2906,3431,34,34,36,34,34,35,2.5,3.7,0.63,0.13,5677,51,8728,85,85,11,3045,1333,1608,946,56,44
"""36200300""","""Ulster County Transportation Council""","""Kingston, NY,New York-Newark-Jersey City, NY-NJ-PA""",152.00,181292.22,69475.67,719502.07,57,68,62,34,42,37,23,26,26,9.51,6.56,1.89,2,2,22721,20134,23576,1,0,1,13774,12478,14031,10262,9366,10387,3510,3110,3642,2,1,2,1,1,2,1.4,4.5,0.38,0.10,5907,68,6879,85,91,15,3480,1646,1888,808,69,31
"""36201400""","""Watertown-Jefferson County Transportation Council""","""Watertown-Fort Drum, NY""",46.96,59347.46,21862.69,78440.83,50,59,46,26,33,24,24,26,23,8.45,15.19,1.60,1,2,20688,18407,21114,1,1,1,11901,10339,12163,8684,7476,8880,3196,2845,3262,20,18,22,17,15,18,4.4,5.8,2.12,0.28,6290,40,7571,83,36,25,2383,1076,825,963,37,63
"""37196000""","""Greensboro Urban Area MPO""","""Burlington, NC,Greensboro-High Point, NC,Winston-Salem, NC""",220.15,383291.47,152522.56,349350.91,58,68,48,31,39,25,27,29,23,8.65,11.79,1.66,1,2,20615,18356,21491,2,2,2,11943,10277,12570,9047,7691,9553,2857,2545,2978,40,41,40,48,49,47,2.5,6.2,1.42,0.44,12893,62,19079,87,37,30,2268,1126,1192,785,60,40
"""37196400""","""Capital Area MPO (NC)""","""Dunn, NC,Durham-Chapel Hill, NC,Henderson, NC,Oxford, NC,Raleigh, NC,Rocky Mount, NC,Wilson, NC""",523.03,1158050.96,429360.39,1008449.49,48,57,54,26,32,30,22,24,24,9.51,12.61,1.90,2,2,22654,20102,22236,1,1,1,13986,12116,13130,10812,9300,10014,3140,2786,3081,34,31,34,33,30,34,2.4,4.2,1.42,0.43,12930,64,22077,88,55,29,2852,1359,1475,939,66,34
"""37197000""","""French Broad River MPO""","""Asheville, NC,Brevard, NC,Cullowhee, NC,Forest City, NC,Greenville-Anderson-Mauldin, SC,Marion, NC""",264.47,402931.23,168535.99,741104.26,58,68,50,30,37,25,28,31,25,8.99,5.70,1.77,2,2,21765,19393,23467,1,1,1,12670,11018,13601,9649,8324,10344,3016,2688,3252,5,5,5,10,11,10,2.7,2.7,0.66,0.23,5934,64,7600,86,54,35,2248,1111,1195,746,67,33
