Location,Year,Series,Series Code,Permits
Robertson County,2018,Units in All Multi-Family Structures,3,4
Robertson County,2019,Units in All Multi-Family Structures,3,0
Robertson County,2020,Units in All Multi-Family Structures,3,0
Robertson County,2021,Units in All Multi-Family Structures,3,32
Rutherford County,1980,Units in Single-Family Structures,2,736
Rutherford County,1981,Units in Single-Family Structures,2,429
Rutherford County,1982,Units in Single-Family Structures,2,358
Rutherford County,1983,Units in Single-Family Structures,2,688
Rutherford County,1984,Units in Single-Family Structures,2,853
Rutherford County,1985,Units in Single-Family Structures,2,1123
Rutherford County,1986,Units in Single-Family Structures,2,1847
Rutherford County,1987,Units in Single-Family Structures,2,2062
Rutherford County,1988,Units in Single-Family Structures,2,1663
Rutherford County,1989,Units in Single-Family Structures,2,1556
Rutherford County,1990,Units in Single-Family Structures,2,1353
Rutherford County,1991,Units in Single-Family Structures,2,1449
Rutherford County,1992,Units in Single-Family Structures,2,1670
Rutherford County,1993,Units in Single-Family Structures,2,1937
Rutherford County,1994,Units in Single-Family Structures,2,2372
Rutherford County,1995,Units in Single-Family Structures,2,2428
Rutherford County,1996,Units in Single-Family Structures,2,2630
Rutherford County,1997,Units in Single-Family Structures,2,2194
Rutherford County,1998,Units in Single-Family Structures,2,2386
Rutherford County,1999,Units in Single-Family Structures,2,2557
Rutherford County,2000,Units in Single-Family Structures,2,2456
Rutherford County,2001,Units in Single-Family Structures,2,2895
Rutherford County,2002,Units in Single-Family Structures,2,2938
Rutherford County,2003,Units in Single-Family Structures,2,3330
Rutherford County,2004,Units in Single-Family Structures,2,3899
Rutherford County,2005,Units in Single-Family Structures,2,4006
Rutherford County,2006,Units in Single-Family Structures,2,3733
Rutherford County,2007,Units in Single-Family Structures,2,2817
Rutherford County,2008,Units in Single-Family Structures,2,1331
Rutherford County,2009,Units in Single-Family Structures,2,995
Rutherford County,2010,Units in Single-Family Structures,2,869
Rutherford County,2011,Units in Single-Family Structures,2,858
Rutherford County,2012,Units in Single-Family Structures,2,1275
Rutherford County,2013,Units in Single-Family Structures,2,1598
Rutherford County,2014,Units in Single-Family Structures,2,1760
Rutherford County,2015,Units in Single-Family Structures,2,2006
Rutherford County,2016,Units in Single-Family Structures,2,2396
Rutherford County,2017,Units in Single-Family Structures,2,2306
Rutherford County,2018,Units in Single-Family Structures,2,2585
Rutherford County,2019,Units in Single-Family Structures,2,2744
Rutherford County,2020,Units in Single-Family Structures,2,3303
Rutherford County,2021,Units in Single-Family Structures,2,3488
Rutherford County,1980,Units in All Multi-Family Structures,3,283
Rutherford County,1981,Units in All Multi-Family Structures,3,444
Rutherford County,1982,Units in All Multi-Family Structures,3,541
Rutherford County,1983,Units in All Multi-Family Structures,3,775
Rutherford County,1984,Units in All Multi-Family Structures,3,1003
Rutherford County,1985,Units in All Multi-Family Structures,3,414
Rutherford County,1986,Units in All Multi-Family Structures,3,595
Rutherford County,1987,Units in All Multi-Family Structures,3,437
Rutherford County,1988,Units in All Multi-Family Structures,3,214
Rutherford County,1989,Units in All Multi-Family Structures,3,193
Rutherford County,1990,Units in All Multi-Family Structures,3,84
Rutherford County,1991,Units in All Multi-Family Structures,3,93
Rutherford County,1992,Units in All Multi-Family Structures,3,6
Rutherford County,1993,Units in All Multi-Family Structures,3,23
Rutherford County,1994,Units in All Multi-Family Structures,3,189
Rutherford County,1995,Units in All Multi-Family Structures,3,822
Rutherford County,1996,Units in All Multi-Family Structures,3,1497
Rutherford County,1997,Units in All Multi-Family Structures,3,266
Rutherford County,1998,Units in All Multi-Family Structures,3,638
Rutherford County,1999,Units in All Multi-Family Structures,3,665
Rutherford County,2000,Units in All Multi-Family Structures,3,1030
Rutherford County,2001,Units in All Multi-Family Structures,3,532
Rutherford County,2002,Units in All Multi-Family Structures,3,180
Rutherford County,2003,Units in All Multi-Family Structures,3,220
Rutherford County,2004,Units in All Multi-Family Structures,3,1691
Rutherford County,2005,Units in All Multi-Family Structures,3,1005
Rutherford County,2006,Units in All Multi-Family Structures,3,345
Rutherford County,2007,Units in All Multi-Family Structures,3,261
Rutherford County,2008,Units in All Multi-Family Structures,3,1235
Rutherford County,2009,Units in All Multi-Family Structures,3,98
Rutherford County,2010,Units in All Multi-Family Structures,3,254
Rutherford County,2011,Units in All Multi-Family Structures,3,8
Rutherford County,2012,Units in All Multi-Family Structures,3,684
Rutherford County,2013,Units in All Multi-Family Structures,3,1459
Rutherford County,2014,Units in All Multi-Family Structures,3,984
Rutherford County,2015,Units in All Multi-Family Structures,3,1551
Rutherford County,2016,Units in All Multi-Family Structures,3,430
Rutherford County,2017,Units in All Multi-Family Structures,3,1263
Rutherford County,2018,Units in All Multi-Family Structures,3,1386
Rutherford County,2019,Units in All Multi-Family Structures,3,1144
Rutherford County,2020,Units in All Multi-Family Structures,3,217
Rutherford County,2021,Units in All Multi-Family Structures,3,475
Stewart County,1980,Units in Single-Family Structures,2,6
Stewart County,1981,Units in Single-Family Structures,2,5
Stewart County,1982,Units in Single-Family Structures,2,8
Stewart County,1983,Units in Single-Family Structures,2,11
Stewart County,1984,Units in Single-Family Structures,2,5
Stewart County,1985,Units in Single-Family Structures,2,6
Stewart County,1986,Units in Single-Family Structures,2,4
Stewart County,1987,Units in Single-Family Structures,2,11
Stewart County,1988,Units in Single-Family Structures,2,7
Stewart County,1989,Units in Single-Family Structures,2,7
Stewart County,1990,Units in Single-Family Structures,2,6
Stewart County,1991,Units in Single-Family Structures,2,5
Stewart County,1992,Units in Single-Family Structures,2,3
Stewart County,1993,Units in Single-Family Structures,2,2
Stewart County,1994,Units in Single-Family Structures,2,2
Stewart County,1995,Units in Single-Family Structures,2,5
Stewart County,1996,Units in Single-Family Structures,2,3
Stewart County,1997,Units in Single-Family Structures,2,5
Stewart County,1998,Units in Single-Family Structures,2,0
Stewart County,1999,Units in Single-Family Structures,2,6
Stewart County,2000,Units in Single-Family Structures,2,3
Stewart County,2001,Units in Single-Family Structures,2,3
Stewart County,2002,Units in Single-Family Structures,2,4
Stewart County,2003,Units in Single-Family Structures,2,4
Stewart County,2004,Units in Single-Family Structures,2,10
Stewart County,2005,Units in Single-Family Structures,2,12
Stewart County,2006,Units in Single-Family Structures,2,22
Stewart County,2007,Units in Single-Family Structures,2,15
Stewart County,2008,Units in Single-Family Structures,2,10
Stewart County,2009,Units in Single-Family Structures,2,2
Stewart County,2010,Units in Single-Family Structures,2,4
Stewart County,2011,Units in Single-Family Structures,2,1
Stewart County,2012,Units in Single-Family Structures,2,2
Stewart County,2013,Units in Single-Family Structures,2,4
Stewart County,2014,Units in Single-Family Structures,2,2
Stewart County,2015,Units in Single-Family Structures,2,0
Stewart County,2016,Units in Single-Family Structures,2,10
Stewart County,2017,Units in Single-Family Structures,2,4
Stewart County,2018,Units in Single-Family Structures,2,6
Stewart County,2019,Units in Single-Family Structures,2,3
Stewart County,2020,Units in Single-Family Structures,2,2
Stewart County,2021,Units in Single-Family Structures,2,3
Stewart County,1980,Units in All Multi-Family Structures,3,0
Stewart County,1981,Units in All Multi-Family Structures,3,0
Stewart County,1982,Units in All Multi-Family Structures,3,0
Stewart County,1983,Units in All Multi-Family Structures,3,0
Stewart County,1984,Units in All Multi-Family Structures,3,0
Stewart County,1985,Units in All Multi-Family Structures,3,46
Stewart County,1986,Units in All Multi-Family Structures,3,0
Stewart County,1987,Units in All Multi-Family Structures,3,0
Stewart County,1988,Units in All Multi-Family Structures,3,0
Stewart County,1989,Units in All Multi-Family Structures,3,0
Stewart County,1990,Units in All Multi-Family Structures,3,0
Stewart County,1991,Units in All Multi-Family Structures,3,0
Stewart County,1992,Units in All Multi-Family Structures,3,0
Stewart County,1993,Units in All Multi-Family Structures,3,0
Stewart County,1994,Units in All Multi-Family Structures,3,0
Stewart County,1995,Units in All Multi-Family Structures,3,0
Stewart County,1996,Units in All Multi-Family Structures,3,0
Stewart County,1997,Units in All Multi-Family Structures,3,0
Stewart County,1998,Units in All Multi-Family Structures,3,4
Stewart County,1999,Units in All Multi-Family Structures,3,4
Stewart County,2000,Units in All Multi-Family Structures,3,0
Stewart County,2001,Units in All Multi-Family Structures,3,0
Stewart County,2002,Units in All Multi-Family Structures,3,0
Stewart County,2003,Units in All Multi-Family Structures,3,0
Stewart County,2004,Units in All Multi-Family Structures,3,0
Stewart County,2005,Units in All Multi-Family Structures,3,14
Stewart County,2006,Units in All Multi-Family Structures,3,0
Stewart County,2007,Units in All Multi-Family Structures,3,0
Stewart County,2008,Units in All Multi-Family Structures,3,0
Stewart County,2009,Units in All Multi-Family Structures,3,0
Stewart County,2010,Units in All Multi-Family Structures,3,0
Stewart County,2011,Units in All Multi-Family Structures,3,0
Stewart County,2012,Units in All Multi-Family Structures,3,0
Stewart County,2013,Units in All Multi-Family Structures,3,0
Stewart County,2014,Units in All Multi-Family Structures,3,16
Stewart County,2015,Units in All Multi-Family Structures,3,0
Stewart County,2016,Units in All Multi-Family Structures,3,5
Stewart County,2017,Units in All Multi-Family Structures,3,0
Stewart County,2018,Units in All Multi-Family Structures,3,0
Stewart County,2019,Units in All Multi-Family Structures,3,4
Stewart County,2020,Units in All Multi-Family Structures,3,0
Stewart County,2021,Units in All Multi-Family Structures,3,0
Sumner County,1980,Units in Single-Family Structures,2,607
Sumner County,1981,Units in Single-Family Structures,2,423
Sumner County,1982,Units in Single-Family Structures,2,411
Sumner County,1983,Units in Single-Family Structures,2,715
Sumner County,1984,Units in Single-Family Structures,2,748
Sumner County,1985,Units in Single-Family Structures,2,754
Sumner County,1986,Units in Single-Family Structures,2,1010
Sumner County,1987,Units in Single-Family Structures,2,941
Sumner County,1988,Units in Single-Family Structures,2,686
Sumner County,1989,Units in Single-Family Structures,2,570
Sumner County,1990,Units in Single-Family Structures,2,614
Sumner County,1991,Units in Single-Family Structures,2,551
Sumner County,1992,Units in Single-Family Structures,2,750
Sumner County,1993,Units in Single-Family Structures,2,809
Sumner County,1994,Units in Single-Family Structures,2,814
Sumner County,1995,Units in Single-Family Structures,2,900
Sumner County,1996,Units in Single-Family Structures,2,1069
Sumner County,1997,Units in Single-Family Structures,2,1148
Sumner County,1998,Units in Single-Family Structures,2,1180
Sumner County,1999,Units in Single-Family Structures,2,1563
Sumner County,2000,Units in Single-Family Structures,2,846
Sumner County,2001,Units in Single-Family Structures,2,1011
Sumner County,2002,Units in Single-Family Structures,2,1171
