place,name,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""4776860""","""Vanleer""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",0.02,29.39,11.44,504.08,48,59,51,22,28,24,26,31,27,10.97,0.25,2.20,2,2,26782,26299,26778,0,0,0,17195,16710,17126,13160,12749,13092,4029,3956,4028,6,6,6,3,2,3,1.1,1.5,0.16,0.02,2310,74,1928,86,203,6,3024,1237,1308,908,87,13
"""4777400""","""Viola""","""McMinnville, TN""",0.00,8.71,3.35,108.19,62,75,44,24,30,16,38,45,28,10.72,0.33,2.06,2,2,25350,24580,26731,0,0,0,15532,14853,17441,11710,11148,13412,3815,3699,4021,7,7,8,9,9,10,1.0,0.5,0.16,0.03,2429,71,1827,87,235,6,3469,830,852,665,90,10
"""4777480""","""Vonore""","""Knoxville, TN""",0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""4777540""","""Walden""","""Chattanooga, TN-GA""",0.03,84.48,29.33,33.17,65,79,56,37,46,31,28,33,25,9.33,8.78,2.01,2,2,20052,19600,20702,1,1,1,15043,13988,15560,12017,11030,12437,3017,2949,3114,9,9,9,10,10,10,3.0,4.0,1.12,0.88,8186,94,6932,82,18,66,1523,1638,1714,10,96,4
"""4777700""","""Walland""","""Knoxville, TN""",0.07,51.66,22.71,975.83,54,64,48,24,30,21,30,34,27,9.82,0.23,2.09,2,2,24127,23660,25027,0,0,0,16159,14980,16770,12521,11412,12996,3629,3560,3765,8,8,9,11,10,11,1.0,1.8,0.16,0.02,2625,83,2533,85,154,8,3512,1095,1146,750,91,9
"""4777820""","""Walnut Grove""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",0.76,1601.90,543.92,3082.84,55,68,58,28,35,30,27,33,28,11.88,2.33,2.29,2,2,26801,26327,26782,0,0,0,17722,17297,17664,13686,13333,13632,4032,3960,4029,4,4,4,2,2,2,0.8,2.1,0.37,0.18,4151,93,3609,85,121,14,2795,1568,1620,1091,91,9
"""4777900""","""Walnut Hill""","""Kingsport-Bristol, TN-VA""",1.09,2180.14,812.34,2631.32,57,70,43,27,34,19,30,37,24,8.93,2.90,1.85,2,2,20468,20197,21567,1,1,1,13605,13124,15226,10508,10068,11963,3080,3039,3244,17,17,18,21,21,23,2.4,3.5,1.16,0.31,4545,77,6151,83,48,37,1690,1008,1096,754,82,18
"""4777980""","""Walterhill""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",0.40,702.39,245.89,1928.58,49,61,52,23,28,24,26,32,28,11.72,1.72,2.26,2,2,26916,26537,26918,1,1,1,17574,17166,17520,13523,13171,13468,4049,3992,4049,2,2,2,8,8,8,0.3,2.8,0.41,0.13,4891,94,4948,84,232,10,3857,1256,1387,0,91,9
"""4778100""","""Wartburg""","""Knoxville, TN""",0.06,70.04,26.69,650.91,49,59,43,21,26,18,28,32,25,9.51,0.51,1.95,2,2,23596,23024,24544,0,0,0,15246,14142,15795,11690,10671,12096,3550,3465,3692,7,7,7,8,8,9,1.2,1.8,0.64,0.04,2089,67,2302,85,194,7,2870,960,1127,627,69,31
"""4778120""","""Wartrace""","""Shelbyville, TN""",0.03,45.16,16.75,558.71,61,74,50,28,35,23,33,38,27,10.80,0.33,2.14,2,2,25918,25143,25969,0,0,0,16735,15504,17018,12828,11714,13104,3899,3784,3907,7,7,7,9,9,9,0.8,1.4,0.36,0.03,2397,91,2330,86,141,6,2758,1186,1308,753,81,19
"""4778240""","""Watauga""","""Johnson City, TN""",0.09,169.20,59.65,552.92,56,69,43,25,31,17,31,38,25,9.10,0.98,1.91,2,2,20756,20218,22502,0,0,1,13966,13428,15850,10833,10377,12455,3123,3042,3385,9,9,11,12,12,13,2.0,2.1,0.34,0.11,4403,77,3933,85,71,22,1915,915,964,688,85,15
"""4778320""","""Watertown""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",0.12,163.78,58.55,918.97,45,55,47,20,25,21,25,30,26,10.56,0.73,2.15,2,2,25188,24616,25155,0,0,0,16639,16170,16571,12848,12465,12784,3789,3703,3784,2,2,2,1,1,1,1.4,1.5,0.76,0.06,2541,80,2421,86,110,11,2392,1088,1155,908,76,24
"""4778560""","""Waverly""","""""",2.00,1731.52,746.61,5560.68,53,65,41,23,29,17,30,36,24,7.89,1.47,1.87,2,2,20547,19742,21259,0,0,0,13736,13154,14982,10638,10177,11778,3092,2971,3198,6,7,6,8,8,8,2.9,1.7,0.89,0.13,1942,70,2086,85,45,25,1852,876,973,571,74,26
"""4778600""","""Waynesboro""","""""",0.16,220.70,87.50,2741.81,61,74,43,25,31,16,36,43,26,9.91,0.35,1.98,2,2,23845,23121,25156,0,0,0,14815,14217,16545,11221,10732,12754,3588,3479,3784,6,6,7,8,8,9,1.5,1.6,0.63,0.03,1605,77,1831,86,140,9,2232,856,918,525,86,14
"""4779420""","""Westmoreland""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",0.77,943.36,344.51,2696.20,39,48,41,17,21,18,23,28,24,8.92,1.86,1.96,2,2,22003,21393,21951,0,0,0,15056,14600,14985,11743,11379,11680,3310,3218,3302,3,3,3,1,1,1,2.9,1.8,0.51,0.13,2385,64,2128,85,54,30,2061,923,1035,738,64,36
"""4779980""","""White Bluff""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",0.63,1200.37,469.99,4018.71,44,54,46,19,24,20,24,30,26,6.26,0.55,2.09,2,2,24157,23600,24120,0,0,0,16133,15677,16065,12493,12121,12431,3634,3550,3628,6,5,6,3,2,3,1.5,2.1,0.51,0.12,3110,82,2905,85,93,17,2540,1061,1181,796,72,28
"""4780200""","""White House""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",3.17,6622.96,2451.48,6690.32,49,60,52,24,30,25,25,30,26,10.41,4.59,2.14,2,2,24370,23838,24329,0,0,0,16494,16086,16435,12824,12496,12772,3666,3586,3660,3,3,3,2,1,2,2.0,2.5,1.63,0.37,4788,81,4738,84,61,30,2183,1335,1455,892,79,21
"""4780360""","""White Pine""","""Morristown, TN""",0.02,27.64,11.64,206.93,57,70,44,24,31,18,33,39,26,9.82,0.56,2.01,2,2,23725,22971,24726,0,0,0,14998,14438,16402,11420,10974,12674,3570,3457,3720,8,7,8,9,9,10,2.3,1.1,0.23,0.06,3077,61,2832,86,111,11,2493,935,1039,577,81,19
"""4780540""","""Whiteville""","""Memphis, TN-MS-AR""",1.24,3873.82,77.21,1690.08,59,72,41,25,31,16,35,42,25,8.05,0.61,1.91,2,2,21273,20275,23511,0,0,0,14051,13454,15995,10846,10399,12454,3201,3051,3537,4,4,4,5,5,5,2.0,0.2,0.61,0.05,1443,70,1760,88,61,19,2296,826,868,746,69,31
"""4780620""","""Whitwell""","""Chattanooga, TN-GA""",0.47,753.37,326.83,2246.27,47,56,41,19,24,16,28,32,25,8.55,1.37,1.95,2,2,21449,20812,22316,0,0,0,14920,13806,15489,11687,10668,12125,3227,3132,3357,7,7,7,9,9,9,2.4,1.7,0.75,0.15,2692,77,2241,85,51,29,1700,842,936,618,77,23
"""4780740""","""Wildwood""","""Knoxville, TN""",0.99,2035.32,783.63,7080.65,51,61,45,20,25,18,31,36,27,11.05,1.28,2.15,2,2,25686,25180,26463,0,0,1,16712,15672,17166,12838,11873,13174,3864,3789,3981,10,9,10,12,11,13,1.2,2.5,0.32,0.11,4670,78,4022,84,144,13,3108,918,1103,25,83,17
"""4780760""","""Wildwood Lake""","""Cleveland, TN""",0.98,1653.88,629.35,1809.98,50,60,41,22,27,17,28,32,23,8.06,2.80,1.87,2,2,19191,18655,19965,1,1,1,14069,12944,14765,11178,10132,11758,2887,2807,3003,4,4,4,38,38,38,2.9,2.0,0.99,0.35,5422,81,4973,85,29,53,1291,910,982,750,74,26
"""4781020""","""Williston""","""Memphis, TN-MS-AR""",0.07,74.20,28.39,1055.74,59,71,50,27,33,23,32,37,28,11.43,0.31,2.17,2,2,27292,26566,27674,0,0,0,17077,15876,17425,12966,11872,13256,4106,3998,4163,6,6,6,7,7,7,0.7,0.8,0.35,0.03,1752,79,1654,87,240,6,3822,1186,1344,809,79,21
"""4781080""","""Winchester""","""Tullahoma-Manchester, TN""",1.71,2191.46,840.36,3738.90,49,58,41,21,27,17,28,32,23,7.96,2.18,1.87,2,2,19545,18911,20416,0,0,0,14125,13034,14744,11177,10180,11665,2940,2846,3071,8,8,8,9,10,10,2.9,2.2,1.20,0.22,3153,79,5409,85,30,39,1599,909,1059,614,74,26
"""4781280""","""Winfield""","""""",0.21,314.10,126.73,4289.03,63,76,42,27,33,16,36,43,25,9.30,0.29,1.86,2,2,22520,21748,24226,0,0,0,13955,13331,15917,10560,10052,12266,3389,3273,3644,7,7,7,9,8,9,1.7,1.4,0.26,0.03,2086,64,1922,86,182,7,3208,863,969,591,76,24
"""4781560""","""Woodbury""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",0.02,24.55,9.48,442.97,44,54,47,18,23,19,26,32,27,10.85,0.27,2.22,2,2,26523,26033,26523,0,0,0,17272,16749,17198,13274,12825,13200,3990,3916,3990,8,8,8,10,10,10,0.4,1.3,0.19,0.02,2455,86,2329,86,238,6,3250,1008,1039,851,85,15
"""4781700""","""Woodland Mills""","""Union City, TN""",0.08,76.13,29.62,814.19,64,78,44,26,32,16,38,46,27,10.96,0.40,2.03,2,2,24186,23294,26565,0,0,0,15153,14603,17215,11510,11093,13214,3640,3505,3996,4,4,5,5,5,6,1.0,0.6,0.66,0.04,1530,88,1530,87,129,8,2836,845,881,750,74,26
"""4782120""","""Wrigley""","""""",0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""4782360""","""Yorkville""","""Jackson, TN""",0.02,22.68,8.89,840.92,55,67,44,19,23,14,36,44,30,12.07,0.13,2.24,2,2,28499,27700,29813,0,0,0,17002,16433,18566,12708,12260,14076,4289,4168,4485,5,5,5,6,6,7,0.4,0.2,0.07,0.01,1496,87,1203,88,267,3,4272,731,752,621,87,13
