blkgrp,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""470730502003""","""Kingsport-Bristol-Bristol, TN-VA""",1.00,1469.00,599.00,9469.42,60,71,48,26,32,19,35,39,29,9.32,0.59,2.01,2,2,23634,20908,25817,0,0,0,13710,12532,15459,10364,9571,11804,3346,2960,3654,0,0,0,0,0,0,0.9,1.2,0.26,0.06,1941,76,1766,82,137,13,2710,845,845,,93,7
"""471570217263""","""Memphis, TN-MS-AR""",1.00,1705.00,829.00,59.87,38,44,34,19,24,17,20,21,18,5.49,76.04,1.30,1,1,15232,13176,15236,6,5,6,9291,7869,9436,7050,5924,7194,2156,1865,2156,86,79,85,84,78,83,9.3,8.5,15.09,13.85,23934,4,30481,88,9,289,762,751,,751,0,100
"""470319703001""","""Tullahoma-Manchester, TN""",1.00,1795.00,686.00,33189.71,64,75,52,29,37,23,34,38,29,10.50,0.22,2.05,2,2,24255,21618,25751,0,0,0,14600,12895,15459,11161,9830,11806,3433,3061,3645,6,4,9,5,3,7,1.1,1.6,0.07,0.02,1509,73,1535,81,266,6,3751,1042,1046,1026,82,18
"""471570034002""","""Memphis, TN-MS-AR""",1.00,1307.00,701.00,100.14,42,49,38,23,29,20,20,20,18,6.08,42.60,1.29,1,1,15353,13734,15364,7,7,6,9311,7768,9439,7040,5726,7168,2173,1945,2175,98,98,96,97,96,94,8.9,9.5,8.63,7.00,26520,21,54818,89,9,256,890,907,2008,686,17,83
"""470370193002""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,745.00,200.00,31.15,20,22,20,2,3,2,18,19,18,4.77,30.65,1.33,1,1,15682,13844,15521,6,5,6,9573,8376,9447,7239,6310,7132,2220,1959,2197,114,106,118,89,83,92,9.4,8.3,8.31,6.42,20143,0,67340,92,8,349,727,99,,99,0,100
"""471570217101""","""Memphis, TN-MS-AR""",1.00,2215.00,1001.00,511.26,39,45,35,20,24,17,20,21,18,6.34,12.41,1.27,1,1,16725,14703,16719,5,5,5,9382,7896,9519,6938,5736,7075,2367,2082,2366,77,78,77,75,77,76,8.9,9.0,7.40,1.96,21797,2,34890,88,21,150,878,775,658,787,9,91
"""471570221111""","""Memphis, TN-MS-AR""",1.00,1505.00,773.00,190.78,35,40,31,16,20,14,20,21,18,4.30,17.43,1.29,1,1,16238,14352,16236,5,5,5,9389,7879,9523,7011,5768,7146,2298,2032,2298,80,79,79,79,78,78,9.2,8.9,14.85,4.05,15036,3,17391,86,10,185,744,620,,620,6,94
"""470370148002""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,539.00,268.00,26.35,23,26,23,5,7,6,18,19,18,4.03,40.96,1.32,1,1,15558,13750,15403,10,9,10,9575,8399,9455,7164,6259,7061,2202,1946,2180,210,194,214,164,151,167,9.2,7.7,16.33,10.17,19298,0,84380,93,13,437,934,247,,247,0,100
"""470930069002""","""Knoxville, TN""",1.00,3117.00,1283.00,291.97,44,51,39,25,31,21,19,20,18,6.20,27.25,1.23,1,1,14532,12917,15428,4,4,4,8804,7391,9457,6689,5505,7216,2057,1829,2184,58,56,57,85,83,84,9.3,8.6,13.30,4.39,16520,7,52777,91,6,230,680,941,,941,5,95
"""470370164002""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,1881.00,601.00,131.41,37,44,37,20,25,20,18,19,18,4.42,20.19,1.35,1,1,15342,13494,15188,4,4,4,9590,8354,9477,7332,6364,7238,2172,1910,2150,87,80,89,68,62,70,9.3,8.7,24.68,4.57,24220,9,118461,94,4,395,506,886,1058,853,16,84
"""471130019003""","""Jackson, TN""",1.00,594.00,228.00,5700.39,68,80,54,33,41,25,36,40,29,10.21,0.41,2.07,2,2,25234,22700,25984,0,1,1,14830,13083,15460,11248,9859,11770,3572,3214,3678,10,11,13,9,9,12,0.8,2.0,0.19,0.04,1204,88,1209,80,178,6,3096,1125,1125,,83,17
"""470370159001""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,1802.00,761.00,343.45,25,29,25,7,9,7,18,20,18,5.40,11.97,1.35,1,1,15815,14040,15660,6,6,7,9692,8519,9572,7324,6408,7221,2238,1987,2216,130,123,134,102,96,105,9.3,7.6,31.49,2.22,17523,1,67614,92,10,106,921,319,,319,0,100
"""471890309011""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,800.00,349.00,3876.96,61,73,61,33,41,33,29,33,29,10.10,0.91,2.18,2,2,26037,23096,25910,0,0,0,15529,14145,15460,11844,10876,11793,3685,3269,3667,0,0,0,0,0,0,0.3,4.5,0.16,0.09,4694,93,5707,85,107,14,3160,1469,1469,,100,0
"""470370195002""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,1536.00,1041.00,399.22,54,64,54,36,45,36,18,19,18,5.70,14.86,1.34,1,1,16272,14260,16129,3,2,3,9670,8328,9586,7298,6261,7234,2303,2018,2283,68,49,69,53,38,54,9.2,8.8,28.63,2.61,22459,2,157601,94,3,422,494,1623,1822,1508,37,63
"""470370142002""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,1655.00,490.00,156.40,32,37,32,14,17,14,18,20,18,4.71,14.77,1.37,1,1,15485,13835,15314,4,3,4,9708,8499,9588,7441,6469,7342,2192,1958,2168,75,72,78,59,56,61,9.2,8.3,22.92,3.13,21130,17,110676,94,5,254,599,627,948,590,10,90
"""471890301023""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,1746.00,632.00,18146.96,55,65,55,26,32,26,29,33,29,11.58,0.40,2.18,2,2,25943,23145,25819,0,0,0,15536,14241,15461,11860,10965,11803,3672,3276,3654,4,0,4,1,0,1,0.7,2.5,0.08,0.03,2283,80,2056,82,221,7,3547,1165,1054,1912,87,13
"""471530601021""","""Chattanooga, TN-GA""",1.00,2252.00,833.00,78601.68,58,67,51,25,32,22,32,35,29,10.01,0.11,2.12,2,2,24887,22194,25580,1,0,1,15049,13316,15462,11515,10165,11828,3522,3142,3620,12,9,14,10,7,12,1.0,1.9,0.11,0.01,1450,68,1374,81,442,3,5259,998,1030,871,80,20
"""470370190034""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,1245.00,465.00,104.19,35,41,35,17,21,17,18,20,18,6.66,29.72,1.33,1,1,16376,14288,16210,7,7,8,9723,8623,9595,7252,6454,7143,2318,2022,2294,153,146,158,119,114,123,8.8,9.0,7.23,4.46,20801,13,30550,88,17,117,1013,773,,773,7,93
"""470359703011""","""Crossville, TN""",1.00,1281.00,511.00,16714.72,63,76,49,29,36,20,35,40,29,10.43,0.32,1.97,2,2,22824,20229,25739,0,0,1,13386,12279,15457,10149,9412,11803,3232,2864,3643,5,3,11,4,3,9,1.1,1.2,0.09,0.03,1340,74,1306,81,152,9,3225,920,941,768,88,12
"""470370191052""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,3957.00,1489.00,232.75,36,43,36,19,23,19,18,20,18,6.57,42.01,1.33,1,1,15845,13750,15685,9,8,9,9647,8512,9526,7220,6391,7116,2243,1946,2220,184,175,190,144,137,148,9.1,8.4,13.56,6.40,22337,3,20065,87,18,110,1162,834,1342,810,4,96
"""470370194003""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,806.00,505.00,134.39,25,29,25,7,9,7,18,20,18,3.61,13.56,1.36,1,1,15497,13942,15321,3,3,3,9673,8459,9543,7423,6426,7315,2193,1973,2168,56,59,59,44,46,46,9.2,8.7,12.26,3.76,19377,21,85818,92,3,405,523,333,1405,233,9,91
"""471570211211""","""Memphis, TN-MS-AR""",1.00,1736.00,707.00,201.76,41,48,37,22,27,19,20,21,18,7.13,24.97,1.30,1,1,16374,14253,16375,2,2,2,9433,8010,9578,7086,5966,7232,2318,2018,2318,29,26,28,28,25,28,9.3,8.2,14.15,3.50,17157,1,26615,88,10,181,819,852,,852,0,100
"""471570217261""","""Memphis, TN-MS-AR""",1.00,634.00,532.00,130.66,69,83,61,50,62,44,20,21,18,2.70,10.97,1.29,1,1,16277,14201,16274,6,6,6,9436,7998,9578,7046,5902,7188,2304,2011,2303,86,85,87,85,84,85,8.8,8.7,11.77,4.07,23693,7,31096,88,33,196,1765,1963,,1963,5,95
"""471570206215""","""Memphis, TN-MS-AR""",1.00,2207.00,1133.00,163.62,40,46,36,20,25,18,20,21,18,6.09,42.17,1.31,1,1,16502,14268,16502,3,2,3,9529,8172,9681,7154,6123,7307,2336,2020,2336,39,29,38,38,28,38,9.3,7.9,8.38,6.92,17318,0,24186,88,9,215,838,792,,792,0,100
"""470370156293""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,1282.00,549.00,442.26,41,49,41,23,29,23,18,20,18,6.91,8.57,1.33,1,1,16345,14364,16196,8,8,9,9737,8613,9615,7248,6413,7142,2313,2033,2292,175,167,181,137,130,141,9.0,7.8,6.82,1.24,15583,0,13834,86,23,51,1398,1030,,1030,0,100
"""471570081103""","""Memphis, TN-MS-AR""",1.00,915.00,187.00,95.57,34,39,31,14,18,13,20,21,18,7.94,15.54,1.28,1,1,17313,15612,17314,5,5,5,9500,7975,9630,6978,5688,7110,2450,2210,2451,71,76,70,69,74,69,8.8,9.4,5.20,1.96,15019,13,30779,87,14,161,1072,573,,573,11,89
"""470730508002""","""Kingsport-Bristol-Bristol, TN-VA""",1.00,1997.00,723.00,14284.00,59,70,46,25,32,19,33,38,28,10.18,0.52,1.91,2,2,23359,21075,25330,1,1,1,13176,12119,14854,9869,9135,11268,3307,2984,3585,0,0,0,1,1,1,2.0,1.5,0.21,0.05,1900,79,1451,81,174,8,3912,840,978,537,69,31
"""471870510022""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,2266.00,760.00,1579.00,65,78,65,38,47,38,28,31,28,11.93,5.74,2.07,2,2,25781,22914,25645,0,0,0,14929,13519,14855,11281,10276,11225,3649,3243,3630,0,0,0,0,0,0,0.5,5.6,1.78,0.48,6203,100,8654,86,63,27,2157,1694,1694,,98,2
"""471219603002""",,1.00,2966.00,1104.00,26855.50,72,86,50,35,44,22,37,43,28,10.28,0.42,1.85,2,2,22914,20532,25363,1,1,1,12795,11762,14855,9541,8842,11255,3244,2907,3590,10,12,10,9,10,8,2.1,2.0,0.14,0.04,1544,73,1576,81,169,9,4676,1002,1161,585,72,28
"""471279302002""","""Tullahoma-Manchester, TN""",1.00,684.00,278.00,8204.33,63,73,51,30,37,23,33,36,28,9.71,0.33,1.95,2,2,23823,21394,25265,0,0,0,13967,12301,14856,10590,9267,11275,3372,3029,3576,4,5,6,4,4,5,2.7,1.8,0.92,0.03,1325,78,1644,81,60,20,1414,1054,1344,240,74,26
"""470370158042""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,1727.00,864.00,125.13,37,44,37,18,23,18,19,21,19,7.33,50.64,1.40,1,1,18470,16207,18282,0,0,0,10247,9159,10107,7632,6865,7516,2614,2294,2588,0,0,3,0,0,3,8.7,9.0,9.13,6.90,15574,19,45222,89,14,148,975,812,,812,12,88
"""470370158021""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,1579.00,657.00,95.09,34,40,34,16,20,16,18,20,18,6.18,42.69,1.34,1,1,16604,14577,16457,7,7,7,9776,8593,9659,7279,6393,7179,2350,2063,2329,147,136,151,115,107,118,8.9,9.1,8.70,6.91,16478,7,43950,89,16,148,1088,726,,726,10,90
"""471570206103""","""Memphis, TN-MS-AR""",1.00,1140.00,660.00,181.68,39,45,34,19,23,16,20,21,18,6.35,23.08,1.30,1,1,16931,14725,16925,3,3,3,9516,8097,9661,7070,5969,7216,2396,2085,2396,49,43,49,49,42,48,9.0,8.0,4.47,3.63,16615,0,26461,88,26,134,1305,739,,739,1,99
"""470370156291""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,784.00,421.00,201.71,37,43,37,19,23,19,18,20,18,6.31,13.16,1.34,1,1,16195,14162,16046,10,10,11,9783,8681,9664,7277,6471,7174,2292,2004,2271,213,205,219,167,160,171,8.9,7.4,9.01,2.09,18205,1,14486,87,34,60,1494,839,,839,1,99
"""470999608001""","""Lawrenceburg, TN""",1.00,1782.00,671.00,19544.83,64,76,48,27,34,19,37,42,29,10.62,0.36,2.03,2,2,24433,21722,25704,1,1,1,13950,12769,15458,10479,9684,11804,3459,3076,3638,12,10,16,10,8,14,0.9,1.7,0.11,0.03,1277,75,1108,80,163,7,2978,845,846,839,91,9
"""470370195001""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,1786.00,830.00,467.70,44,52,44,26,33,26,18,20,18,5.35,9.49,1.34,1,1,16449,14552,16304,7,6,7,9796,8483,9718,7318,6295,7258,2328,2060,2308,150,128,152,117,100,119,9.2,8.2,76.02,1.77,21153,0,119596,94,3,346,474,1182,1206,1169,34,66
"""470370166001""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,1542.00,973.00,256.19,48,57,48,29,37,30,18,20,18,6.12,23.23,1.35,1,1,16450,14235,16318,6,5,6,9811,8520,9719,7353,6393,7278,2328,2015,2310,129,112,132,101,88,103,8.9,9.2,12.79,3.80,22465,4,106485,92,7,247,770,1328,1818,1105,31,69
"""471410008001""","""Cookeville, TN""",1.00,2398.00,267.00,267.45,39,46,28,16,20,10,23,26,18,,,1.17,1,1,14378,12592,16262,0,0,0,8072,7219,9726,6036,5436,7424,2036,1783,2302,0,0,0,0,0,0,9.5,6.6,14.01,1.00,9885,2,14519,87,3,369,448,465,,465,0,100
"""470370119002""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,1123.00,438.00,162.35,36,42,35,17,22,17,18,20,18,5.81,15.68,1.38,1,1,15722,13968,15565,6,6,6,9836,8597,9729,7483,6497,7395,2225,1977,2203,128,122,132,100,96,103,9.2,8.3,7.46,2.70,20970,9,61731,91,5,213,834,781,1618,633,15,85
"""470370103031""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,1161.00,494.00,514.94,37,43,37,19,23,19,18,20,18,6.31,6.05,1.35,1,1,16905,14840,16748,6,5,6,9863,8742,9732,7347,6529,7233,2393,2100,2370,124,113,129,97,88,100,9.0,7.3,6.32,0.96,10074,0,20545,88,17,78,1346,835,,835,0,100
"""470370158031""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,2324.00,682.00,270.32,34,40,34,16,20,16,18,20,18,7.48,18.87,1.35,1,1,16552,14714,16401,7,7,7,9810,8686,9688,7321,6460,7217,2343,2083,2321,146,143,150,114,112,117,8.8,8.2,2.36,2.52,17205,8,48030,91,27,73,1219,718,,718,1,99
"""471570032003""","""Memphis, TN-MS-AR""",1.00,949.00,710.00,143.56,37,42,33,17,21,15,20,21,18,6.41,31.68,1.34,1,1,16378,14631,16385,5,6,5,9675,8089,9803,7278,5934,7405,2318,2071,2319,79,83,78,78,81,77,8.8,9.3,10.35,4.95,26413,20,53477,89,8,205,762,672,,672,22,78
"""470370191051""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,827.00,359.00,77.92,35,41,35,16,20,16,18,20,18,6.31,29.07,1.37,1,1,16399,14533,16227,8,8,8,9937,8842,9806,7452,6622,7341,2321,2057,2297,163,163,169,128,128,132,8.7,8.6,11.94,4.61,22812,25,21611,87,19,164,1106,736,,736,4,96
"""471570205121""","""Memphis, TN-MS-AR""",1.00,1823.00,838.00,345.58,40,46,35,19,24,17,20,21,18,5.97,14.47,1.32,1,1,16465,14576,16460,7,7,7,9635,8162,9773,7204,6001,7343,2330,2064,2330,101,98,100,99,96,98,9.1,7.1,12.27,2.42,15213,0,13539,86,16,122,888,766,,766,0,100
"""471490415001""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,2865.00,12.00,446.01,,,,,,,18,20,18,,,1.37,1,1,17148,15044,16986,5,5,5,9912,8846,9773,7466,6698,7350,2427,2129,2404,19,18,20,33,32,34,9.0,5.8,0.38,0.03,13820,0,13002,87,19,88,1110,,,,0,100
"""470370190051""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,2238.00,910.00,89.91,35,41,35,17,21,17,18,20,18,6.30,63.77,1.34,1,1,16988,14758,16834,8,8,9,9886,8786,9776,7309,6538,7216,2405,2089,2383,173,160,178,135,125,139,8.1,9.1,9.95,10.12,21526,13,34866,88,90,100,2575,763,1080,718,12,88
"""471570205424""","""Memphis, TN-MS-AR""",1.00,909.00,234.00,238.32,41,48,37,21,26,18,20,22,18,7.21,7.08,1.31,1,1,16915,14999,16911,6,6,6,9638,8183,9777,7152,5969,7291,2394,2124,2393,92,91,92,90,89,90,8.9,6.9,10.37,0.98,16147,0,15723,87,34,69,1280,826,,826,0,100
"""471570106202""","""Memphis, TN-MS-AR""",1.00,1025.00,295.00,65.64,38,44,34,18,22,16,20,21,18,7.09,31.85,1.32,1,1,17154,15302,17154,3,3,3,9648,8097,9779,7171,5880,7302,2428,2167,2428,49,51,48,49,50,47,8.8,9.3,13.18,4.49,15849,14,30937,87,13,361,1341,710,,710,13,87
"""471570106303""","""Memphis, TN-MS-AR""",1.00,2168.00,657.00,158.17,40,46,36,20,25,18,20,21,18,6.97,28.95,1.32,1,1,17203,15410,17209,2,2,2,9660,8127,9793,7198,5912,7331,2435,2182,2436,27,33,27,27,32,26,8.9,9.3,5.68,4.15,16459,17,32024,87,9,231,826,786,1098,754,9,91
"""471570205421""","""Memphis, TN-MS-AR""",1.00,1216.00,486.00,87.89,38,43,33,17,22,15,20,21,18,5.58,30.87,1.35,1,1,15472,13741,15477,6,6,6,9660,8155,9795,7373,6112,7509,2190,1946,2191,97,97,95,95,95,93,9.4,6.8,11.96,5.53,15956,5,14527,87,5,320,584,682,,682,2,98
"""470930046101""","""Knoxville, TN""",1.00,1792.00,827.00,84.39,38,44,34,18,23,15,20,21,18,6.15,60.29,1.27,1,1,15423,13705,16345,5,5,5,9145,7717,9799,6899,5717,7422,2183,1940,2313,63,60,63,92,88,93,9.3,7.8,12.77,9.80,14421,0,26697,89,8,167,787,689,,689,1,99
"""471450303004""","""Knoxville, TN""",1.00,1396.00,597.00,6486.93,69,81,59,37,46,31,32,35,28,9.17,0.84,2.03,2,2,24424,21783,25648,0,0,0,14513,12747,15190,11053,9662,11554,3457,3084,3630,3,1,6,3,1,5,1.2,1.7,0.17,0.09,2413,82,1796,82,116,17,4129,1398,1398,,86,14
"""471570032001""","""Memphis, TN-MS-AR""",1.00,942.00,549.00,128.84,38,44,34,18,23,16,20,21,18,5.92,25.24,1.35,1,1,15941,14409,15963,5,5,5,9699,8139,9828,7369,6020,7497,2256,2040,2259,73,79,72,72,77,70,8.8,9.2,6.63,4.26,26061,31,56851,90,6,238,674,717,,717,16,84
"""470370191111""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,1140.00,499.00,167.21,37,44,37,19,24,19,18,20,18,7.14,21.32,1.34,1,1,16861,14881,16710,6,6,6,9819,8705,9692,7308,6473,7197,2387,2106,2365,125,126,130,98,98,101,9.1,8.1,10.62,2.98,18583,3,15520,86,19,96,1659,858,,858,0,100
"""470370136014""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,1884.00,514.00,193.51,33,38,33,15,18,15,18,20,18,5.89,15.65,1.37,1,1,15690,13995,15526,7,7,7,9832,8692,9702,7466,6568,7355,2221,1981,2198,145,143,149,113,112,117,8.9,8.9,4.32,2.66,18049,27,50312,90,6,249,665,654,938,626,9,91
"""470370191082""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,2192.00,704.00,111.25,36,42,36,17,22,18,18,20,18,7.70,48.74,1.36,1,1,16897,14802,16743,5,5,6,9877,8737,9754,7374,6534,7268,2392,2095,2370,112,108,117,87,84,91,9.0,8.5,10.36,6.33,20010,4,21805,87,19,144,1554,787,,787,5,95
"""470370162002""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,1295.00,402.00,126.65,36,43,36,18,22,18,18,20,18,5.07,16.09,1.40,1,1,16224,14444,16064,2,2,2,9946,8720,9829,7606,6633,7509,2296,2044,2274,44,43,46,34,33,36,9.2,7.7,7.20,3.17,22899,12,113277,94,7,308,660,810,2042,659,11,89
"""470190717002""","""Johnson City, TN""",1.00,1442.00,632.00,14265.07,57,67,44,22,28,16,35,40,28,9.85,0.44,1.97,2,2,23452,20896,25557,1,1,1,13472,12348,15191,10151,9389,11573,3320,2959,3617,0,0,0,0,0,1,1.2,1.8,0.17,0.04,1400,72,1170,80,201,11,2776,715,767,432,84,16
"""470179621005""",,1.00,1914.00,708.00,22911.66,67,80,48,30,37,20,38,43,28,10.51,0.32,1.94,2,2,23501,20937,25526,1,1,1,13349,12231,15191,10007,9253,11560,3327,2964,3613,15,14,18,12,12,16,1.3,2.5,0.24,0.03,1199,73,1138,79,165,6,3224,882,991,234,86,14
"""471570213342""","""Memphis, TN-MS-AR""",1.00,1672.00,576.00,203.99,41,47,36,20,25,18,20,22,18,6.60,18.63,1.34,1,1,16514,14399,16511,3,3,3,9691,8190,9830,7314,6110,7453,2337,2039,2337,40,42,40,39,41,40,9.2,8.2,5.94,2.82,22042,6,28064,88,7,289,1063,808,654,828,11,89
"""470179624002""",,1.00,1317.00,560.00,24483.71,62,73,44,24,30,16,38,43,28,9.36,0.21,1.95,2,2,23266,20671,25298,1,1,1,13370,12271,15191,10057,9328,11588,3294,2927,3581,18,17,22,16,15,19,1.2,2.0,0.06,0.02,1533,66,1031,79,272,5,4026,706,708,696,84,16
"""471570213122""","""Memphis, TN-MS-AR""",1.00,1337.00,833.00,140.23,46,53,41,26,32,23,20,21,18,6.30,37.42,1.33,1,1,16835,14714,16824,5,5,5,9705,8174,9839,7243,6016,7380,2383,2083,2381,79,75,77,78,73,76,8.8,9.3,14.91,5.94,18231,15,39230,88,8,265,826,1013,1488,875,23,77
"""471570058001""","""Memphis, TN-MS-AR""",1.00,253.00,111.00,74.45,34,38,30,13,17,12,20,21,18,,,1.34,1,1,16473,15038,16493,4,5,4,9709,8175,9840,7313,5972,7443,2331,2129,2334,64,73,63,63,72,62,9.0,9.0,3.58,1.49,15804,27,26893,87,5,309,611,526,,526,9,91
"""471570020002""","""Memphis, TN-MS-AR""",1.00,1202.00,424.00,114.71,42,48,37,22,27,19,20,21,18,5.98,22.10,1.33,1,1,16851,15173,16855,6,7,6,9718,8118,9842,7235,5870,7361,2385,2148,2386,97,100,95,95,98,93,8.0,9.9,5.70,3.70,20059,53,50622,87,5,312,620,860,1063,746,36,64
"""470370193001""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,1033.00,449.00,783.74,35,41,35,17,21,17,18,20,18,5.64,3.23,1.39,1,1,16539,14895,16383,4,4,4,9973,8735,9880,7543,6543,7469,2341,2108,2319,89,84,92,70,65,72,8.8,8.9,8.22,0.57,20673,17,95649,92,8,129,946,761,2030,425,21,79
"""471570223101""","""Memphis, TN-MS-AR""",1.00,685.00,233.00,213.07,36,41,32,15,19,14,20,22,18,6.74,7.37,1.31,1,1,17785,15835,17773,7,7,7,9741,8299,9880,7118,5950,7258,2517,2242,2515,106,107,106,104,105,104,8.4,8.0,1.64,1.09,11540,4,10309,85,71,60,1925,611,,611,4,96
"""471570002001""","""Memphis, TN-MS-AR""",1.00,893.00,346.00,261.08,41,47,37,21,26,18,21,22,18,6.15,8.15,1.33,1,1,17308,15684,17316,4,5,4,9752,8250,9886,7235,5954,7368,2450,2221,2451,67,75,67,66,74,66,8.4,9.7,7.26,1.33,15884,41,30274,86,9,186,870,818,,818,15,85
"""470930066001""","""Knoxville, TN""",1.00,1384.00,609.00,416.88,37,42,32,16,20,14,20,21,18,5.21,7.62,1.29,1,1,15008,13479,15876,6,6,6,9235,7791,9893,7035,5805,7572,2124,1908,2247,75,78,73,111,114,107,8.9,8.7,4.75,1.46,19819,28,48328,90,4,316,579,624,,624,19,81
"""471870509041""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,894.00,422.00,239.03,49,58,48,30,37,30,19,21,18,5.99,10.57,1.37,1,1,18480,16114,18296,0,0,0,10095,9067,9948,7480,6787,7358,2616,2281,2590,0,0,0,0,0,0,8.9,7.2,7.06,1.77,10503,0,34480,90,30,67,1579,1347,,1347,0,100
"""470930067002""","""Knoxville, TN""",1.00,1158.00,630.00,108.98,28,32,25,8,10,7,20,22,18,4.63,26.76,1.30,1,1,15257,13688,16132,6,6,6,9306,7876,9959,7064,5854,7595,2159,1938,2283,83,84,81,121,124,119,9.1,7.6,13.69,5.78,16933,19,25522,89,6,247,665,306,860,248,10,90
"""471570073002""","""Memphis, TN-MS-AR""",1.00,1439.00,395.00,36.12,32,36,29,11,14,10,21,22,19,4.69,51.32,1.37,1,1,16485,14580,16483,6,6,6,9858,8289,9989,7431,6131,7562,2333,2064,2333,94,94,94,93,92,92,9.0,8.3,19.87,10.94,23460,9,35115,89,9,408,815,449,,449,16,84
"""471570110203""","""Memphis, TN-MS-AR""",1.00,345.00,239.00,115.60,38,44,34,18,22,16,21,22,19,6.46,13.37,1.32,1,1,18658,16632,18645,2,3,2,9869,8255,9994,7192,5862,7320,2641,2355,2639,36,38,35,35,37,34,8.4,9.7,4.67,2.07,11510,16,35634,86,13,244,1045,701,775,672,28,72
"""470370179011""","""Nashville-Davidson--Murfreesboro--Franklin, TN""",1.00,510.00,300.00,118.13,43,52,43,25,31,25,19,21,19,6.64,16.86,1.39,1,1,17246,15540,17090,5,6,6,10120,9012,9994,7567,6698,7459,2441,2199,2419,112,114,116,88,89,91,8.0,9.3,5.30,2.54,17518,39,44143,89,30,152,1319,1107,,1107,9,91
"""471570001001""","""Memphis, TN-MS-AR""",1.00,1863.00,868.00,602.74,50,59,45,30,37,26,21,22,19,6.29,9.05,1.35,1,1,17670,15937,17672,3,4,3,9872,8377,10008,7320,6062,7456,2501,2256,2501,51,58,51,50,57,50,8.7,9.2,16.55,1.44,12820,25,19101,86,10,125,874,1173,,1173,10,90
"""471570217253""","""Memphis, TN-MS-AR""",1.00,2098.00,870.00,135.96,41,48,37,21,26,19,20,21,18,7.15,45.76,1.33,1,1,16668,14478,16659,4,4,4,9683,8168,9820,7262,6059,7401,2359,2050,2358,61,59,61,60,58,60,9.0,8.7,4.65,6.40,23652,6,33444,89,12,212,942,837,952,817,15,85
"""470039501002""","""Shelbyville, TN""",1.00,2311.00,886.00,22873.00,65,76,51,29,37,23,35,39,28,10.84,0.42,2.06,2,2,25578,22992,25732,0,0,0,14809,13057,15189,11189,9802,11545,3620,3255,3642,0,0,2,0,0,2,1.5,2.1,0.19,0.04,1832,81,2036,82,152,7,2883,1030,1029,1035,78,22
"""470890707002""","""Morristown, TN""",1.00,1442.00,662.00,8251.43,61,72,47,26,32,19,35,40,28,10.06,0.81,2.01,2,2,24622,21989,25657,0,0,0,13851,12665,15189,10365,9552,11558,3486,3113,3631,0,0,0,0,0,0,1.5,1.2,0.22,0.08,2564,79,2339,83,110,15,2541,858,911,588,84,16
